place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
008256,KOP008256,ko,event,축제/공연/행사,경복궁 수문장 교대의식,"15세기 조선전기로 궁을 지키는 군인들의 복식과 무기, 각종 의장물을 그대로 재현","<교대의식 절차> 1. 초엄(대북)이 울리면, 교대수문군이 출발하여 광화문에 도착합니다. 2. 중엄이 울리면 교대 수문군이 광화문 밖으로 이동하여, 당직수문장과 교대수문장이 군례 및 신분확인을 합니다. 3. 교대 수문군이 수문장의 호령으로 광화문에 배치되고 당직 수문군은 광화문 안쪽으로 이동합니다. 4. 삼엄이 울리면 당직 수문관이 수문장의 지휘하에 퇴장합니다. 조선시대 수문장은 흥인지문, 숭례문 등 도성문과 경복궁 등 국왕이 임어(생활)하는 궁궐의 문을 지키는 책임자였습니다. 수문장은 정해진 절차에 따라 광화문을 여닫고 근무교대를 통하여 국가의 중심인 국왕과 왕실을 호위함으로써 나라의 안정에 기여했습니다. 조선의 법궁인 경복궁에서 재현하는 본 행사의 시대배경은 수문장 제도가 정비되는 15세기 조선전기로 당시 궁궐을 지키던 군인들의 복식과 무기, 각종 의장물을 그대로 재현했습니다. 또한 기획 행사로 매년 3월중 국왕이 친히 수문장을 뽑는 낙점의식인 수문장 임명의식과 매년 10월중 국왕의 궁궐 나들이 모습을 볼 수 있는 궁궐 호위군 사열의식을 거행합니다.","서울특별시 종로구 효자로 12, 광화문 앞 (세종로)",37.57701264219352,126.97661272532484,"- 수문장교대의식 : 오전 10시, 오후 2시 (1일2회/매시정각)
- 광화문 파수의식 : 오전 11시, 오후 1시 (1일 2회)
- 수문장청 체험 : 수문장교대의식과 파수의식 행사 전, 후 
- 수문군 공개 훈련 : 오전 9시 30분(15분 간), 오후 13시 30분 (15분 간). 1일 2회
※ 동절기 (12월-2월) : -10℃이하 교대의식은 정상시행, 파수의식은 최소인원 근무 실시
※ 하절기 (7월-8월) : 30℃이상 교대의식은 정상시행, 파수의식은 최소인원 근무 실시
※ 우천시, 폭설시 : 경복궁 흥례문 파수의식(지킴)으로 전환근무 실시",,"전통 공연, 전통문화체험, 광화문 행사, 수문장 교대의식, 경복궁 행사",https://royal.khs.go.kr/ROYAL/contents/R201000000.do?act=view&ceIdx=202401240062,,
008705,KOP008705,ko,event,축제/공연/행사,남산봉수대 전통문화공연,국토를 방위하기 위하여 연마하였던 전통무예와 민족의 흥이 담긴 민속공연 .,"남산 팔각정에서 매일 15시에 봉수군들이 우리 국토를 방위하기 위하여 연마하였던 전통무예와 우리민족의 흥이 담긴 민속공연 등 다양한 전통문화공연( 장창ㆍ기창 등 창술시범, 제독검ㆍ본국검ㆍ예도 등 검법시범, 대나무 및 짚단베기 시범, 맨손을 사용하는 권법시범) 이 진행됩니다. 전통무예는 고대 수렵시대에는 궁사를 중심으로 수렵기술이나 전투에 의해서 발달되었으며, 농경생활이나 종교생활과도 밀접한 관계를 갖고 있어 각종 경기나 무속 예법 등에 도입되어 발달하였습니다. 우리나라의 경우 조선시대 문존무비 사상으로 발달을 보지 못하다가 임진왜란을 계기로 무예의 필요성을 깨닫게 되어 중국으로부터 여러 무예가 도입되었습니다. 1594년(선조27) 명나라의 장수 이여송으로부터 장창 등의 무예 6기가 도입되고, 영조 때 새로이 죽장창 등의 12기가 들어와 십팔기가 되었으며, 정조 때 기예 등의 6기를 더하여 24기가 완성되었고, 이를 <무예도보통지>에 수록하였습니다. 무예24기는 조선시대 무과시험의 과목으로 구한말 구식군대가 해체될 때까지 군인들이 다루던 군사무예였습니다.",서울 중구 예장동 8-1,37.551720148786735,126.98759608838154,15:00 ~ 16:00,,"남산팔각정, 남산봉수대, 전통문화, 민속공연, 무예시범, 전통무예",https://namsanbongsu.kr/2022/?p=0101,,
008010,KOP008010,ko,event,축제/공연/행사,남산봉수대 거화의식,예전 릴레이식 통신 수단의 일종인 남산봉수대,"남산에 오르면 눈길을 끄는 검은 벽돌의 굴뚝 다섯 개가 있습니다. 서울특별시 기념물 제14호 남산봉수대입니다. 서울시의 전경을 조망하기에도 좋지만 예전에는 릴레이식 통신 수단의 일종이었습니다. 변방의 급박한 사정이나 위급한 사태를 신속히 전달하기 위해 전국 각지에 설치하고 봉수를 올려 중앙으로 소식을 전했습니다. 남산봉수대의 역사는 조선 개국 초기로 거슬러 올라갑니다. 태조는 1394년 한양에 수도를 정하고 남산에 봉수대를 설치했습니다. 전국의 봉수에서 올라오는 소식이 최종적으로 전해지는 중앙 봉수소였습니다. 남산의 옛이름을 따 목멱산(木覓山) 봉수라고도 하고 서울의 의미를 따 경봉수라고도 했습니다. 다섯 개의 봉수대에 낮에는 연기, 밤에는 불을 피워 신호했는데 그 수에 따라 의미가 달라졌습니다. 평상(평화) 시에는 하나, 적이 나타나면 둘, 경계에 접근하면 셋, 침범하면 넷, 적과 아군이 충돌하면 다섯을 피워 올렸습니다. 조선 시대 때는 전국적으로 673개의 봉수가 있었는데 어떤 일이 생겨도 하루 만에 서울의 남산봉수대까지 소식이 전해졌다고 합니다. 남산에는 원래 각기 다른 다섯 군데에 봉수대가 있었는데 팔각정 앞의 남산봉수대는 그 가운데 하나를 1993년 복원한 것입니다. 남산봉수대는 갑오개혁 다음 해인 1895년까지 불이나 연기를 피워 올렸습니다. 이후 1993년‘청구도’등 관련 자료를 종합해 복원했으나 낙서 등 훼손이 심해 2005년부터 출입을 폐쇄했습니다. 그러다 2007년 다시 개방하며 거화의식도 함께 진행하고 있습니다. 거화의식은 월요일을 제외한 매일 정오를 전후해 열립니다. 의식은 정오 약 30분 전부터 봉수대를 지키는 수위의식과 봉수대 주변을 순찰하는 순라의식을 시작으로 진행됩니다. 정오가 가까워지면 봉수군들의 나발과 나각 소리가 거화의식이 곧 진행될 것임을 알립니다. 종로의 종각에서 12번의 타종이 울리면 그때 비로소 연기를 피워 올립니다. 큰일이 없는 평상 시이므로 앞서 말한 거화의 원칙에 따라 하나의 봉화만을 올립니다. 거화의식이 전체 의식의 하이라이트긴 하지만 이를 전후에 펼쳐지는 수위의식과 순라의식 역시 주목할 만합니다. 덕수궁 왕궁수문장 교대의식에 비해 규모는 작지만 봉화라는 지리적 특징이 더해져 색다른 볼거리를 제공합니다. 거화의식이 완전히 끝난 후에는 봉수군과 기념촬영도 할 수 있습니다.",서울 중구 예장동 8-1,37.55611471951599,126.99202867563474,11:00~12:10,,"순라의식, 남산축제, 무예시범, 민속공연, 남산봉수대 거화의식",https://namsanbongsu.kr/2022/?p=0301,,
007254,KOP007254,ko,event,축제/공연/행사,운현궁 고종·명성황후 가례,"매년 봄, 가을 화려한 궁중 문화 체험고종·명성황후 가례 재현 행사","고종·명성후 가례는 고종 즉위 3년(1866년)되는 해에 왕비로 책봉된 명성후(明成后) 민씨가 별궁인 운현궁 노락당(老樂堂)에 거처하면서 궁중 예법과 가례 절차를 교육받고, 그해 음력 3월 21일 거행된 15세의 고종과 16세의 명성후 민씨의 국혼례를 재현하는 행사입니다. 고종·명성후 가례 재현은 왕비로 책봉된 명성후가 책봉 교명을 받는 ‘비수책(妃受冊)’ 의식으로 시작된다. 한편 비수책 중에 고종이 왕의 가마인 어연(御輦)을 타고 많은 호위 관원 및 군사들과 함께 운현궁으로 행차하는 ‘어가행렬(御駕行列)’이 진행됩니다. 임금이 운현궁에 들어서면, 예비 왕비의 거처인 별궁에 친히 거동하여 명성후를 맞이하는 ‘친영(親迎) 의식’이 재현됩니다. 가례의 시작과 중간에 운현궁에서만 볼 수 있는 다양한 궁중무용 행사가 펼쳐집니다. 궁중에서 경사스런 잔치에 연행되었던 무애무(無?舞), 검무(劍舞), 무고(舞鼓), 보상무(寶相舞) 등 품격 높은 ‘궁중정재(宮中呈才)’가 공연됩니다. 또한 가례 재현 행사 후에는 운현궁을 찾은 관람객을 위해 배우들과 함께 무대 앞에서 기념촬영을 할 수 있는 시간도 마련됩니다.","서울특별시 종로구 삼일대로 464, 운현궁 (운니동)",37.5761,126.987087,"매년 5월 중 1회 (정확한 날짜는 홈페이지에서 확인)
14:00~15:30",,"고궁, 가례, 고종, 명성황후, 운현궁, 친영의례, 흥선대원군, 운현궁 고종·명성황후 가례",http://unhyeongung.or.kr,,
036877,KOP036877,ko,event,축제/공연/행사 > 축제,홍릉숲 (수목원),"홍릉숲은 조선의 26대왕인 고종과 명성황후의 묘역이었던 곳이며, 한국 최초의 1세대 수목원으로 역사성이 깃들어 있는 장소다.","홍릉숲은 1922년 우리나라 최초의 수목원이 조성되면서 현재 약 41ha 면적에 침엽수원, 활엽수원, 초본식물원, 관목원 등이 조성되었다. 현재 이곳에는 다양한 동식물이 자생하고 있다. 또 한, 한국 최초의 1세대 수목원의 역사성을 인정 받아 2020년 서울 미래 유산(정치역사 부문)에 선정되었다.","서울 동대문구 회기로 57 (청량리동, 국립산림과학원)",37.5940106033304,127.044831386238,"10:30 / 13:30 / 15:30  (화~금 숲해설만 운영)
09:00 ~ 18:00 (3월 ~ 10월 주말 자유관람 ) / 09:00 ~ 17:00 (11월 ~ 2월 주말 자유관람)",무료,"홍릉수목원, 서울수목원, 서울자연명소, 서울데이트명소, 서울여행, 서울힐링명소, 홍릉숲, 서울가볼만한곳, 서울단풍명소, 서울걷기좋은길",https://nifos.forest.go.kr/kfsweb/kfi/kfs/hongneung/selectHongForest.do?mn=UKFR_02_05_02_09_02,,
036872,KOP036872,ko,event,축제/공연/행사 > 축제,플랫폼창동61,플랫폼창동61은 음악과 라이프스타일을 중심으로 서울동북권의 도시재생과 새로운 문화트렌드를 창조하는 공간이다.,"Platform61은 음악과 풍부한 컨텐츠(교육, 전시 등)들이 한 데 어우러진 트렌디한 복합 문화 공간이다. 약 640평(2123㎡) 규모에 61개의 대형 컨테이너로 구성된 건축으로, ‘레드박스’에서 펼쳐지는 색다른 공연과 그 밖에 음악전시, 시민 참여 교육 등의 다채로운 프로그램을 통해 새로운 공간에서 다양한 즐거움을 느끼실 수 있다. 시민들이 참여하는 문화 공간, 공간을 만드는 사람, 공간을 채워가는 사람, 모두 시민이 만들어간다. 다함께 가꾸어가는 우리 동네 핫 플레이스, 누구나 ‘플랫폼 창동 61’에서 만날 수 있다.","서울 도봉구 마들로11길 74 (창동, 플랫폼 창동 61)",37.6540775923559,127.048737337133,"공간별, 프로그램별 상이",,"공연장, 복합문화공간,  녹음실,  합주실, 연습실, 갤러리",http://www.platform61.kr/,,
036754,KOP036754,ko,event,축제/공연/행사 > 축제,송파둘레길,"송파둘레길은 송파구 외곽을 흐르는 4개 하천(성내천, 장지천, 탄천, 한강)을 연결하는 길이다.","송파둘레길은 송파구 외곽을 흐르는 4개 하천(성내천, 장지천, 탄천, 한강)을 연결하는 길이다. 자연과 수변공간, 생태하천이 어우러진 21km의 순환형 도보관광코스, 인근 주민뿐 아니라 방문자들에게도 산책 코스로 사랑받고 있다.","서울 송파구 한가람로 65 (잠실동, 한강사업본부 잠실안내센터)",37.5176276345914,127.08673648927,제한없음,,"서울걷기좋은곳, 한강길, 서울운동하기좋은곳, 서울둘레길, 한강데이트코스, 서울데이트코스, 송파둘레길, 잠실데이트, 한강둘레길, 서울나들이, 탄천길",https://www.songpa.go.kr/culture/contents.do?key=3775&,,
036752,KOP036752,ko,event,축제/공연/행사 > 축제,강감찬 전시관,"고려의 전성기를 열었던 명장 강감찬 장군을 만날 수 있는 곳, 강감찬 전시관","강감찬 전시관은 1019년 거란과의 전투를 대승으로 이끌었던 고려의 명장 강감찬 장군을 기리기 위해 건립되었다. 강감찬의 본적은 옛 금천현(衿川縣), 현재의 관악구 낙성대에서 태어나 자랐으며 전시실내 ‘별의 탄생’ 존에서 이를 소개한다. ‘별빛의 영웅’ 존에서는 고려역사와 대외정세를 보여 주고 거란과의 전투, 특히 귀주대첩에서 강감찬의 활약상을 조명하고 있다. ‘별이 비춘 세상’ 존에서는 강감찬 관련 설화를 소개하고 있으며, 트릭아트 포토존에서 추억을 남길 수 있다.",서울 관악구 낙성대로 77 (봉천동),37.4719720770814,126.959370998377,"화~일 10:00~18:00 (동절기 1~2월 10:00~17:00) ※ 매주 월요일, 설, 추석 당일 휴관",무료,"강감찬생가터,  안국사,  낙성대공원, 강감찬, 강감찬전시관",http://www.gwanak.go.kr/site/gwanak/06/10604030600002017080901.jsp,,
036751,KOP036751,ko,event,축제/공연/행사 > 축제,근현대사기념관,순국선열의 기념 공간이자 역사교육의 현장,"강북구 수유동에 위치한 근현대사기념관은 성인 한국사 역사 특강과 청소년 한국사 프로그램, 강북구 문화해설사 연계 해설이 있는 기념관 등 다양한 시민체험 문화 행사를 매년 진행하고 있다. 우리나라 순국선열을 기념하는 공간이자 생생한 역사 교육의 현장으로서의 의의를 가지고 있다.","서울 강북구 4.19로 114 (수유동, 근현대사기념관)",37.6434410661945,127.002830628534,오전 09:00 - 오후 6:00 (관람 종료 30분전까지 입장),무료,"해설이 있는 기념관, 독립운동가,  순국선열애국지사,  북한산, 강북구,  수유,  시민체험,  역사강의,  청소년교육, 근현대사기념관",http://mhmh.or.kr/,,
036730,KOP036730,ko,event,축제/공연/행사 > 축제,나혼자 간다 (솔로투어코스),코로나 시대를 맞아 서울 핫스팟 강남에서 혼자서도 잘 다닐 수 있는 다양한 솔로투어 코스를 소개한다,"나홀로캠핑, 나홀로여행 등 1인 여행 콘텐츠가 늘어나고 있다. 그러나 막상 떠나려고 하면 어디를 가야 혼자서도 어색하지 않게 즐길 수 있을지 막막하기만 하다. 걱정은 이제 그만. 여기 혼자인 이들을 더욱 반기는 곳들이 있다. 나만의 솔로트립 코스를 떠나보자. 헤인즈블로썸 논현(나만의 소주잔만들기)- 도곡동 미지컴퍼니(나만의 자개소품 만들기)- 로빈후드(궁극의 활쏘기체험)- 우시야(1인화로구이)- 코알라포차(일인포차) 혜인즈블라썸 플라워스쿨 원데이클래스 다육이케이크만들기 강남구 강남대로 132길 11 성지빌딩2층 010-4305-5436 http://blog.naver.com/hyinsblossom 로빈후드 양궁까페 강남구 강남대로 110길 13, 지하1층 0507-1435-0360 https://www.insta gram.com/robinhood_gangnam/ 도곡동 미지컴퍼니 자개소품만들기 강남구 남부순환로 2814,서울시여성창업플라자 201호(도곡역) https://blog.naver.com/mizi-com 우시야 1인화로 고 깃집 강남구 논현로 159길 11 010-9359-9667 김숙수가게 강남혼술혼밥집 서초구 주흥길 72-9 https://www.instagram.com/ kimsooksoo 스위트캐슬 남성전용 사우나캡슐 강남구 봉은사로 138 지하1층 010-9798-4620",,,,,,"강남투어, 오늘뭐하지, 체험관광, 혼자여행, 1인식당, 솔로트립",,,
