place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
gwovaw,KOPgwovaw,ko,attraction,문화관광  > 전시시설,UAUS 14기 파빌리온 전시 Ask Nature : Biomimicry,"전국 26개 대학 건축학과 학생들이 모여 자연의 형태, 행동, 시스템을 모방한 건축적 실험을 통해 지속가능한 건축의 가능성을 탐구하는 전시","‘Ask Nature : Biomimicry’는 자연에서 배우는 건축적 지혜를 주제로, 전국 26개 대학 건축학과 학생들이 모여 자연의 형태, 행동, 시스템을 모방한 건축적 실험을 통해 지속가능한 건축의 가능성을 탐구하는 전시입니다. 이 전시는 단순한 작품 전시를 넘어, 자연에 내재된 원리와 질서를 건축적으로 탐구하고 해석하며 파빌리온이라는 실험적 구조물을 통해 새로운 건축 언어를 제안하며 시민과의 상호작용을 통해 건축의 공공성과 소통 가능성까지 함께 탐색합니다. 또한 설계부터 제작, 시공, 해체까지의 전 과정을 학생들이 직접 주도하며, 건축과 자연, 도시와 환경 등 다양한 관계들을 몸으로 체득하고 공유하는 실험의 장입니다.","서울 중구 세종대로 110 (태평로1가, 서울특별시청)",37.566370776634,126.977918351844,10:00-19:00,,"파빌리온전시, 무료전시, 서울광장, 건축작품전시, Ask Nature:Biomimicry, UAUS",http://www.uaus.kr,,
f5hpob,KOPf5hpob,ko,attraction,문화관광  > 전시시설,픽셀 스페이스 2025,월 프로젝트 첫 프로젝트 추미림 작가의 시트지 작품,"GS타워 지하 1층 출입구 옆 통로의 하얀 벽을 활용한 '월 프로젝트'에서는 추미림 작가의 시트지 작품 <픽셀 스페이스 2025>를 선보입니다. 빠르게 변화하는 시대 속에서 우리는 화면과 도시를 동시에 살아가고 있습니다. 작가는 픽셀과 위성지도, 도시에서 느끼는 복잡다단한 감각과 과거 인터넷 문화를 향한 향수를 엮습니다. 익숙하고도 낯선 풍경을 통해 디지털과 도시, 과거와 현재를 교차하며 ‘넷스텔지어(인터넷+노스텔지어)’라는 새로운 정서를 제안합니다.","서울 강남구 논현로 508 (역삼동, GS강남타워)",37.5019949322814,127.037336400239,상시관람,,"GS아트센터, 추미림, 월 프로젝트, 픽셀, 도시, 풍경",https://www.gsartscenter.com/program/detail/460,,
cahnf0,KOPcahnf0,ko,attraction,문화관광  > 전시시설,평보 서희환 : 보통의 걸음,한글 서예의 대가 서희환 작가의 최초의 대규모 회고전,"한글 서예의 대가 서희환 작가의 서거 30년을 맞이하여 최초로 선보이는 대규모 회고전으로, 작가의 초기작부터 말년의 작품까지 총 120여 점과 다양한 아카이브 자료를 소개합니다. 평생 한글 서예만을 작업한 서희환 작가의 작품을 선보이는 만큼, 서예가 어렵게 느껴졌던 이들도 더욱 쉽고 친근하게 전시를 즐길 수 있습니다. 매월 마지막 주 수요일인 문화가 있는 날에는 성인을 대상으로 전시 관람과 함께 한글 서예를 체험할 수 있는 “보통의 하루, 특별한 여백”이 진행될 예정입니다. 일반 관람객을 대상으로 하는 도슨트 해설은 1일 3회 상시 운영됩니다.","서울 서초구 남부순환로 2406 (서초동, 예술의전당)",37.4802401962069,127.014215239186,"10:00 ~ 19:00 (입장마감 18:00)
매주 월요일 휴관",,"서예, 예술의전당, 서예박물관, 평보, 서희환, 한글",https://www.sac.or.kr/site/main/show/show_view?SN=70066,,
r1o3h2,KOPr1o3h2,ko,attraction,문화관광  > 전시시설,수상음악 프로젝트 <웨이브>,국악관현악의 대표 명곡와 한강을 주제로 한 전통의 울림,"단원 김홍도의 『월야선유도(月夜船遊圖)』에서 영감을 받아, 물과 사람, 음악과 공간이 어우러진 전통의 정서를 동시대의 감각으로 재해석한 무대를 선보입니다. 서울시국악관현악단은 ‘한강’을 주제로 전국 신작 공모를 진행했으며, 선정된 신진 작곡가 5인의 작품이 1부에서 초연됩니다. 2부에서는 국악관현악 명곡인 김성국의 공무도하가와 임희선의 한가람의 숨이 연주됩니다. 전통과 현대, 공간과 정서를 잇는 감각적인 구성이 돋보이는 이번 공연은 국악관현악의 새로운 흐름을 제시하는 의미 있는 무대가 될 것입니다.",서울 종로구 세종대로 175 (세종로),37.5718478584908,126.976168275947,19:30 (러닝타임 90분 / 인터미션 15분),"R석 4만원, S석 3만원","Kmusic, Koreatraditional, 김홍도, 월야선유도, 서울시국악관현악단, 수상음악",https://www.sejongpac.or.kr/portal/performance/performance/performTicket.do?performIdx=35898&menuNo=200320,,
n3k0fb,KOPn3k0fb,ko,attraction,문화관광  > 전시시설,제13회 서울미디어시티비엔날레 《강령: 영혼의 기술》,예술과 영적 경험의 융합을 보여 주는 대규모 전시,"제13회 서울미디어시티비엔날레 《강령: 영혼의 기술》이 2025년 8월 26일부터 11월 23일까지 서울시립미술관과 서울시 여러 장소에서 개최될 예정입니다. 오컬트, 신비주의, 영적 전통에서 영감을 받은 세계 각지의 예술가들의 커미션 신작, 재제작 및 기존 작품을 다양하게 선보일 이번 비엔날레는 자본주의 근대성의 가속주의적이고 합리주의적인 논리와 우리의 경험을 형성하는 정치적이고 지적인 구조에 대항하고, 이를 재구성할 수 있는 대안적 ‘기술’로서 비엔날레를 제시합니다. ‘강령적 경험을 제안하는 비엔날레’는 깨어 있는 삶 너머 세계로 접속에 관한 오랜 열망의 역사를 바탕으로, 영적 세계와의 교류가 어떻게 예술창작의 언어와 방법을 변화시켜 왔는지 살펴볼 것입니다.","서울 중구 덕수궁길 61 (서소문동, 서울시립미술관)",37.5641060692766,126.973699316136,"[서울시립미술관]
화-목요일 10.00-20.00 / 금요일 10.00-21.00 / 주말·공휴일 10.00–19.00
월요일 휴관",,"서울시립미술관, 서울미디어시티비엔날레, SeoulMuseumofArt, SeoulMediacityBiennale, SMB13",https://mediacityseoul.kr/kr/today,,
gep0bg,KOPgep0bg,ko,attraction,문화관광  > 전시시설,고요한 빛과 파란 하늘을 바라보며 展,‘지금’을 되돌아보고 ‘내일’의 가능성을 마주하는 윤의진·이채일 작가의 2인전,"이번 전시는 치열한 일상 속에서 잠시 멈춰 서서 ‘지금’을 되돌아보고 ‘내일’의 가능성을 마주하는 감정의 흐름을 주제로 합니다. 윤의진 작가는 장지 위에 겹겹이 쌓인 붓질로 삶의 어두운 시간과 그 안의 조용한 희망을 초현실적 풍경으로 표현하며, 스쳐 지나간 감정의 잔상을 담아냅니다. 이채일 작가는 클래식 자동차와 고양이, 바다 등 일상의 오브제를 동화적인 장면으로 풀어내며 따뜻한 기억과 희망을 환기합니다. 윤의진, 이채일 작가의 풍경은 어제의 기억과 익숙한 오늘을 되짚으며, 내일을 향한 희망을 비춥니다. 두 작가의 작품을 통해 오늘을 깊이 마주하고 내일의 희망을 떠올리는 시간이 되기를 기대합니다.",서울시 강남구 테헤란로 528 슈페리어타워 B1층 슈페리어갤러리,37.5080952698916,127.062000046367,"평일 10:00-19:00 (주말, 공휴일 휴관)",,"슈페리어갤러리, 고요한빛과파란하늘을바라보며, 윤의진, 이채일, 회화, 현대미술, 아트갤러리, 컬렉팅, 윤의진작가, 이채일작가, 윤의진화가, 이채일화가, 컬렉터, 아트컬렉터, 미술작품, 작품, 갤러리, 아트, ART 전시, 전시추천, 8월전시추천, 삼성동, 코엑스, 강남가볼만한곳, 삼성역",https://blog.naver.com/gallery3366,,
u69ib8,KOPu69ib8,ko,attraction,문화관광  > 전시시설,바자전 : IN-BETWEEN,"패션 매거진 <하퍼스 바자>의 세 번째 전시회, 현대미술 작가 3인과 함께한 <바자전: IN-BETWEEN>","패션 매거진 <하퍼스 바자>의 세 번째 전시회. 이번 전시는 <IN-BETWEEN>을 주제로 3인의 작가들(니키 리, 크리스틴 선 킴, 엠마누엘 한)과 함께 합니다. 'IN-BETWEEN(인-비트윈)'은 '사이(IN)'와 '존재하다(BE)'를 결합한 중의적 의미를 통해 정체성과 경계, 그리고 인간의 존재 의식에 대한 이야기를 담고 있습니다. 현대 미술에서 주목받는 세 명의 작가가 각자의 시선으로 ‘경계’의 공간을 다시 들여다봅니다. 사진, 영상, 드로잉 등 각기 다른 시선으로 탐색한 작품들을 <바자전: IN-BETWEEN>에서 만나보세요.","서울 종로구 경희궁길 42 (신문로2가, 성곡미술관)",37.5735105141974,126.96970364743,,,"하퍼스바자, 바자전, 바자, 성곡미술관, 인-비트윈, IN-BETWEEN, 무료전시, 갤러리, 예술전시, 니키 리, 크리스틴 선 킴, 엠마누엘 한",www.harpersbazaar.co.kr,,
5y6ztl,KOP5y6ztl,ko,attraction,문화관광  > 전시시설,"서울YMCA, 청년이 만든 시민의 역사","120여 년간 서울YMCA가 걸어온 발자취를 따라, 근현대 교육·사회·체육활동의 역사를 한눈에 볼 수 있는 전시","공평도시유적전시관(종로구 우정국로 26)은 매년 종로 일대의 역사 및 장소성을 밝히는 기획전시를 개최하고 있습니다. 이번 전시는 공평도시유적전시관의 일곱 번째 기획전시로, 종로에서 시작한 ‘서울YMCA’의 역사를 주제로 다룹니다. 전시는 120여 년간 서울YMCA가 걸어온 발자취를 따라, 근현대 교육·사회·체육활동의 역사를 한눈에 볼 수 있도록 기획되었습니다. 1부에서는 YMCA의 창립과 회관 건립의 역사, 일제강점기 민족운동, 2부에서는 해방 이후 시민운동을 조명하고, 3부에서는 근대 생활체육의 도입과 발전 등을 주제로 사진, 도면, 책자 등 다양한 자료를 소개합니다.","서울시 종로구 우정국로 26, 센트로폴리스 빌딩 지하 1층",37.5716808092144,126.983530268891,09:00~18:00(입장마감 17:30),,"종로, 서울YMCA, 종로YMCA, 공평도시유적전시관, YMCA",https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1002&q_exhSttus=next&seq=20250718174611193&sso=ok,,
p64y00,KOPp64y00,ko,attraction,문화관광  > 전시시설,토이콘 서울 (TOY CON SEOUL),"아시아 최대 어반&스트릿컬쳐 아트 페스티벌 [어반브레이크, URBAN BREAK]가 새롭게 선보이는 페스티벌 in 페어, 토이콘 서울 2025","전 세계의 아트토이를 한자리에서 만나볼 수 있는 한국 유일 토이 페어로서, 다양한 글 로벌 아티스트와 IP 브랜드가 직접 참여해 컬렉터블 문화의 중심이 됩니다. 글로벌 아트토이를 만나고 싶었던 컬렉터, 아트토이를 처음 접하는 사람 모두를 위한 특별한 여름. 서울 코엑스에서 열리는 이 행사는 단순한 전시를 넘어, 키링 큐레이션, 세컨핸드 마켓, IP 협업 콘텐츠 등 다양한 컬렉션과 라이프스타일 콘텐츠로 구성됩니다. 토이콘 서울은 전 세계적으로 성장하고 있는 아트토이 시장에 발맞추어 글로벌 브랜드를 비롯한 개성 넘치는 신진 IP, 로컬 아티스트 간의 브랜드 협업을 도모하고, 이를 통해 차세대 아티스트 발굴과 육성을 주요 가치고 삼고 있으며 단순한 전시를 넘어 브랜드와 아티스트, 기업이 만나 컬렉터블 토이 시장의 가치를 함양시키는 것을 목표합니다. 또한 글로벌 아트토이 브랜드와 로컬 아티스트의 특별한 협업 및 행사 현장에서만 만날 수 있는 한정판 아트토이, 키링 큐레이션 및 굿즈들이 준비되어있습니다.",서울특별시 강남구 영동대로 513 코엑스 B1홀,37.5118239121138,127.059159043842,"7일~9일 (목,금,토) 11시~19시 / 10일 (일) 11시~18시","11,000원 / 할인 옵션 정보 업데이트 예정","아트 트렌드 어반브레이크, 매니아시장, 아트페스티벌, 예술, 전시, 문화생활, 공연, 코엑스 행사, 전시 추천, 8월 행사 추천, 토이컬렉터, 한정판토이, 아트토이",https://toyconseoul.com,,
vp4h52,KOPvp4h52,ko,attraction,문화관광  > 전시시설,제1회 한별아트페어ㅣ여여자연 如如自然,"한국 전통과 현대미술의 경계를 잇는 새로운 미감의 궤도, 감각의 철학으로 떠오르다 한국 전통·근현대·해외작가 250여 점 출품","한국 고유의 미감과 동시대 예술적 철학을 융합한 새로운 감각의 장, 《제1회 한별아트페어 – 여여자연 如如自然》이 7월 5일(토)부터 8월 16일(토)까지 서울 부암동 캐터옥션 전시장에서 열립니다. 《한별아트페어》는 아떼라티와 캐터옥션이 공동 주관하여 개최하는 전시로 한국의 고미술, 근·현대미술, 해외 현대미술까지 아우르는 약 250여 점의 작품을 통해, 예술이 시대의 흐름 속에서 어떻게 감각의 리듬과 존재의 결을 남기는지를 탐구합니다. 이번 《여여자연 如如自然》 전시는 노장사상에서 비롯된 ‘무위(無爲)’의 철학을 바탕으로 ‘있는 그대로’의 자연, 조작하지 않은 감각을 회복하는 예술적 실천을 제안합니다. .‘숨’과 ‘결’, 그리고 ‘여백’이라는 비가시적 개념을 네 개의 감각적 공간으로 구체화하여, 관람객들은 직접 감응하고 머무는 감각의 여정을 펼칠 수 있을 것입니다. 전시는 도자, 회화, 판화, 수묵화, 시고 등 다양한 장르의 작품을 통해 전통의 숨결과 동시대의 미학을 하나의 궤도 위에 올려놓습니다. ‘별 하나’에서는 흙과 불, 무위의 빚음을 중심으로 도자의 침묵을 담고, ‘별 둘’에서는 반복된 선과 여운 속에 감정의 결을 추적합니다. ‘별 셋’은 고미술과 현대미술을 나란히 배치해 감각의 시간적 전이를 보여주며, ‘별 넷’은 여백과 침묵이 어떻게 사유의 언어가 되는지를 보여줍니다. 1) 7/12(토) 14:00 <여여자연>-전시작품 설명회 (60분) : 이유주 대표 2) 7/19(토) 14:00 미술작품 감상과 감정 특강 (80분) : 황규성 대표 3) 7/26(토) 14:00 <여여자연>-전시작품 설명회 (60분) : 이유주 대표 4) 8/02(토) 14:00 국내미술 시장과 동향 특강 (80분) : 황규성 대표 5) 8/09(토) 14:00 해외미술 시장과 동향 특강 (80분) : 이유주 대표 (※ 참가무료, 선착순 20명, 예약 : arterati8@gmail.com) 6) 8/16(토) 15:00~ 『라이브 옥션』 개최",서울 종로구 자하문로41길 4 (부암동),37.5976282322162,126.962292687317,10:00~17:00,,"손상기, 한국 전통과 현대미술의 경계, 이우환, 이백, 장욱진, 살바도르 달리, 부샹 파이, 고려청자, 분청사기, 달항아리, 청화백자, 조선백자",https://kataauction.com/,,
